"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Status"
"ENSMUSG00000020109.14",136.502914729411,-0.0840738213903941,0.545690414846918,-0.154068715709399,0.877555554969667,0.998031491301746,"Não Significativo"
"ENSMUSG00000020111.16",323.283958043575,0.227973869505357,0.283952407880525,0.802859434110799,0.42205598506008,0.998031491301746,"Não Significativo"
"ENSMUSG00000020114.13",291.55800432408,0.568991537080157,0.99390911399378,0.572478437986954,0.566997889473012,0.998031491301746,"Não Significativo"
"ENSMUSG00000020115.4",329.452357651003,-0.249683873435278,0.426487297372033,-0.585442696590971,0.558250086715282,0.998031491301746,"Não Significativo"
"ENSMUSG00000020116.8",201.30292661663,0.0809291537233333,0.348273148864649,0.232372647696665,0.81624859150468,0.998031491301746,"Não Significativo"
"ENSMUSG00000020120.16",10.1790766070407,-1.89969756014066,1.67548264324682,-1.13382109196867,0.256869601715848,0.998031491301746,"Não Significativo"
"ENSMUSG00000020124.11",300.186158072885,-0.250054591849571,0.480818348263397,-0.520060419392707,0.603021464343513,0.998031491301746,"Não Significativo"
"ENSMUSG00000020128.16",93.2559662205427,-0.962594641469805,0.4986037650402,-1.93058037055175,0.0535349672915308,0.998031491301746,"Não Significativo"
"ENSMUSG00000020130.10",444.744618103749,-0.0345318863447449,0.228753707274175,-0.150956619484887,0.8800099362928,0.998031491301746,"Não Significativo"
"ENSMUSG00000020131.15",54.5455128873845,0.291238024235652,0.782230345885602,0.372317471148383,0.70965649207801,0.998031491301746,"Não Significativo"
"ENSMUSG00000020132.11",94.0877787022108,0.482812411186412,0.562004935236293,0.859089272914329,0.390291265091223,0.998031491301746,"Não Significativo"
"ENSMUSG00000020133.9",316.142224420891,0.232582038960889,0.274746621850686,0.846532843221958,0.397255559980947,0.998031491301746,"Não Significativo"
"ENSMUSG00000020134.14",1591.92009319671,-0.156978937477694,0.241020238296108,-0.651310191158452,0.514846271060816,0.998031491301746,"Não Significativo"
"ENSMUSG00000020137.6",76.7315044293875,0.146848433674672,0.566307734013802,0.25930854349076,0.795397188053082,0.998031491301746,"Não Significativo"
"ENSMUSG00000020142.13",7.85656161485956,-0.705248847642066,2.78811627810743,-0.252948147528764,0.800308282611227,0.998031491301746,"Não Significativo"
"ENSMUSG00000020143.16",1138.17261936439,-0.448800186496432,0.536603572448209,-0.836371969066137,0.402945676881894,0.998031491301746,"Não Significativo"
"ENSMUSG00000020149.18",454.431397015196,0.0479674039878939,0.198012004518421,0.242244929061518,0.808590383207142,0.998031491301746,"Não Significativo"
"ENSMUSG00000020152.8",878.018524432915,-0.103788357528697,0.282592184029713,-0.367272569427413,0.713415712970668,0.998031491301746,"Não Significativo"
"ENSMUSG00000020153.15",1005.48773572438,0.0152469362799292,0.203127151339328,0.0750610451601269,0.940166141810602,0.998031491301746,"Não Significativo"
"ENSMUSG00000020156.17",633.425987233189,-0.401182367320567,0.357519010208167,-1.12212877040294,0.261807692748153,0.998031491301746,"Não Significativo"
"ENSMUSG00000020163.13",426.478165807276,0.17186169265785,0.345535129485912,0.497378350252104,0.618922269695276,0.998031491301746,"Não Significativo"
"ENSMUSG00000020166.16",665.173996877655,0.290703365773901,0.337077023009889,0.862424152136208,0.388454154637611,0.998031491301746,"Não Significativo"
"ENSMUSG00000020167.15",552.018761283368,-0.174219569228025,0.242087495332259,-0.719655383227923,0.471737203295464,0.998031491301746,"Não Significativo"
"ENSMUSG00000020170.5",45.4820457666617,-0.528047993244876,0.778449437325208,-0.678333065612168,0.497560538054583,0.998031491301746,"Não Significativo"
"ENSMUSG00000020171.9",364.574149111344,0.148418504060442,0.343337814388977,0.432281263060335,0.665537003475383,0.998031491301746,"Não Significativo"
"ENSMUSG00000020178.7",294.791698518495,-0.215026217150723,0.408393861147691,-0.526516771203281,0.598529202473338,0.998031491301746,"Não Significativo"
"ENSMUSG00000020180.11",409.64930891204,0.125448745265506,0.192457169853121,0.651826821319493,0.514512897006936,0.998031491301746,"Não Significativo"
"ENSMUSG00000020182.17",33.2737509336823,-0.93093578003436,0.793938139794716,-1.17255455226659,0.240974483692943,0.998031491301746,"Não Significativo"
"ENSMUSG00000020183.12",271.549322072713,0.175402284763091,0.352045025775708,0.498238213639302,0.618316151138045,0.998031491301746,"Não Significativo"
"ENSMUSG00000020184.16",286.755897358087,0.319722957704285,0.268395872112035,1.19123649402039,0.233560756702872,0.998031491301746,"Não Significativo"
"ENSMUSG00000020186.8",13.1831932178846,3.88659546332851,1.99383657140068,1.94930493254929,0.0512590198858953,0.998031491301746,"Não Significativo"
"ENSMUSG00000020189.16",203.215898229317,-0.740179800942356,0.353431285956324,-2.09426791105818,0.0362361211620155,0.980421546451804,"Não Significativo"
"ENSMUSG00000020190.14",455.541253756076,-0.0456827175809615,0.27292800242786,-0.167380104549867,0.867070978604428,0.998031491301746,"Não Significativo"
"ENSMUSG00000020193.4",11.6763836536078,-0.588427120580257,1.02294493018113,-0.575228541849331,0.565136742032242,0.998031491301746,"Não Significativo"
"ENSMUSG00000020196.11",426.872574323076,-0.654160218345671,0.347091494229368,-1.88469100862893,0.0594715669998273,0.998031491301746,"Não Significativo"
"ENSMUSG00000020198.9",502.218399996871,-0.00674428700093567,0.318282363424839,-0.0211896346639021,0.983094382767514,0.998992780792121,"Não Significativo"
"ENSMUSG00000020205.9",33.2776863338896,0.932945091048803,1.23152624457039,0.757551936194635,0.448719262966064,0.998031491301746,"Não Significativo"
"ENSMUSG00000020211.16",59.7250765337207,0.128501394037772,0.628113689681954,0.204583017610775,0.837897924748838,0.998031491301746,"Não Significativo"
"ENSMUSG00000020212.15",32.6374624741403,-1.439839338048,1.18964086672857,-1.21031428754415,0.226158317304422,0.998031491301746,"Não Significativo"
"ENSMUSG00000020219.8",600.062477894259,0.185545051010803,0.373854583079866,0.496302732153923,0.619680838950206,0.998031491301746,"Não Significativo"
"ENSMUSG00000020220.17",151.587279146454,-0.707947835029788,0.596892915477393,-1.18605501367624,0.235600574607268,0.998031491301746,"Não Significativo"
"ENSMUSG00000020224.16",473.867425746493,0.216036651360855,0.227519482657142,0.94953033840363,0.342350949418989,0.998031491301746,"Não Significativo"
"ENSMUSG00000020225.11",400.586222226602,-0.189975319749343,0.223344451363515,-0.850593415639141,0.394995248299661,0.998031491301746,"Não Significativo"
"ENSMUSG00000020227.11",40.2832388930429,-0.783200399548243,0.826092240225716,-0.948078630219606,0.343089426350008,0.998031491301746,"Não Significativo"
"ENSMUSG00000020228.12",134.691709844033,-0.0455373222000864,0.348011981594478,-0.130849868994307,0.895894072346814,0.998031491301746,"Não Significativo"
"ENSMUSG00000020230.16",166.578469031035,-0.461819450731659,0.406271815979864,-1.13672529712115,0.255653140653251,0.998031491301746,"Não Significativo"
"ENSMUSG00000020231.16",18.1551651548701,2.77566544964173,1.50633807907672,1.84265769298152,0.0653790047154717,0.998031491301746,"Não Significativo"
"ENSMUSG00000020232.18",147.008151297579,-0.325699471423136,0.494831465677375,-0.658202830689609,0.51040780613253,0.998031491301746,"Não Significativo"
"ENSMUSG00000020235.17",402.223583354403,0.0786072380142924,0.387407295269985,0.202905931235783,0.839208558260195,0.998031491301746,"Não Significativo"
"ENSMUSG00000020238.15",397.592654968844,-0.383384422588638,0.383292111099194,-1.00024083848003,0.317193970174975,0.998031491301746,"Não Significativo"
"ENSMUSG00000020246.14",89.325860865758,-0.605339778059739,0.624522746077817,-0.969283796085007,0.332403611771723,0.998031491301746,"Não Significativo"
"ENSMUSG00000020248.19",288.493514968242,-0.146042887985328,0.457917667362008,-0.318928266792278,0.749780908931846,0.998031491301746,"Não Significativo"
"ENSMUSG00000020250.12",287.014939068595,-0.408273569336014,0.437394192035409,-0.93342247512734,0.350601880577714,0.998031491301746,"Não Significativo"
"ENSMUSG00000020251.15",8.15963360444935,1.43794787212552,1.53436716378441,0.937160222184973,0.348676147605739,0.998031491301746,"Não Significativo"
"ENSMUSG00000020253.16",439.808865613694,-0.620343785323027,0.444539018682662,-1.39547657067616,0.162872175201484,0.998031491301746,"Não Significativo"
"ENSMUSG00000020255.9",693.442366896979,0.146127095048446,0.201257066013213,0.726071873863312,0.467794710337067,0.998031491301746,"Não Significativo"
"ENSMUSG00000020257.14",402.46434845147,-0.537603422671656,0.316720994962368,-1.69740380720745,0.0896203432765332,0.998031491301746,"Não Significativo"
"ENSMUSG00000020258.17",47.8247993168687,-0.796995490987387,0.922366376368087,-0.864076912826808,0.387545640733669,0.998031491301746,"Não Significativo"
"ENSMUSG00000020260.10",249.9035935162,-0.646190997997261,0.32901872082268,-1.96399462128332,0.0495307156724437,0.998031491301746,"Não Significativo"
"ENSMUSG00000020261.16",20.3244167548496,0.388143826690567,1.0548386949113,0.36796510079032,0.712899256838258,0.998031491301746,"Não Significativo"
"ENSMUSG00000020262.16",9.40044233398276,-0.592015235533714,1.68360871969352,-0.351634693149774,0.725112243432628,0.998031491301746,"Não Significativo"
"ENSMUSG00000020263.15",73.4257728399112,-0.562332164798954,0.727598361051765,-0.772860680975265,0.439604836608553,0.998031491301746,"Não Significativo"
"ENSMUSG00000020265.17",668.39024308124,-0.115439041362141,0.206890335703578,-0.557972130353815,0.576863415233782,0.998031491301746,"Não Significativo"
"ENSMUSG00000020267.7",1225.29829389564,0.0936703128041769,0.268856445761668,0.348402704420234,0.727537771775953,0.998031491301746,"Não Significativo"
"ENSMUSG00000020268.15",34.5695563847494,0.170681420867052,1.20817045445825,0.141272632712729,0.887654568692319,0.998031491301746,"Não Significativo"
"ENSMUSG00000020271.18",181.3528464066,-1.44027003344864,0.420662575187349,-3.42381309487108,0.000617490745622761,0.202521231990028,"Não Significativo"
"ENSMUSG00000020272.9",1013.41407750023,-0.120561717834448,0.41680362449512,-0.289253045677053,0.772387741269798,0.998031491301746,"Não Significativo"
"ENSMUSG00000020273.14",113.96550195958,0.306352833905806,0.369248660610815,0.829665389710647,0.406727994890759,0.998031491301746,"Não Significativo"
"ENSMUSG00000020275.10",175.353653717066,-0.252686889115167,0.384603759058352,-0.657005770650385,0.511177205961264,0.998031491301746,"Não Significativo"
"ENSMUSG00000020277.11",615.117798394867,-0.514987178387347,0.451440926461295,-1.1407631612494,0.253968494556338,0.998031491301746,"Não Significativo"
"ENSMUSG00000020279.11",18.5491936474792,0.139890194317275,1.21150332302116,0.115468271245371,0.908073968108714,0.998031491301746,"Não Significativo"
"ENSMUSG00000020280.13",59.8195216351775,-1.09944746065442,0.704009594777224,-1.56169385873544,0.118360126240851,0.998031491301746,"Não Significativo"
"ENSMUSG00000020283.6",135.187560135841,0.493441832180164,0.680837780098611,0.724756831368399,0.468601223228085,0.998031491301746,"Não Significativo"
"ENSMUSG00000020284.17",46.7252380330339,0.746590783384217,0.951744086745466,0.784444887845029,0.432779108210305,0.998031491301746,"Não Significativo"
"ENSMUSG00000020287.16",139.079599230172,0.159632390722584,0.384527054107823,0.415139556546838,0.678039743445737,0.998031491301746,"Não Significativo"
"ENSMUSG00000020288.14",217.16615680847,-0.381929880455778,0.65746098418858,-0.580916418830762,0.561296785994298,0.998031491301746,"Não Significativo"
"ENSMUSG00000020289.16",198.105801590804,0.39281971931569,0.491936243946009,0.798517539924955,0.4245702186967,0.998031491301746,"Não Significativo"
"ENSMUSG00000020290.15",169.519495937347,0.491479286614204,0.60298582917571,0.815076014781413,0.415028799987599,0.998031491301746,"Não Significativo"
"ENSMUSG00000020297.11",718.334550609431,0.0787472240254247,0.20428700006611,0.385473495621068,0.69988663960599,0.998031491301746,"Não Significativo"
"ENSMUSG00000020300.15",24.8229356501332,0.892722235722155,0.82752660453735,1.0787837283144,0.280684150217213,0.998031491301746,"Não Significativo"
"ENSMUSG00000020305.14",237.545127919011,0.00655966868428671,0.265773863370721,0.0246813911687652,0.980309098255548,0.998810412975416,"Não Significativo"
"ENSMUSG00000020307.16",296.888125693957,-0.369774324996253,0.330918635167577,-1.11741765406774,0.263815790240297,0.998031491301746,"Não Significativo"
"ENSMUSG00000020308.8",367.400403984069,0.236183974754301,0.353360522619873,0.668393778125507,0.50388226603381,0.998031491301746,"Não Significativo"
"ENSMUSG00000020309.7",23.7721158837964,0.293416881393152,0.897848898727108,0.32679984550756,0.743819276289625,0.998031491301746,"Não Significativo"
"ENSMUSG00000020311.18",80.7061608380342,0.925452107015684,0.554903402425204,1.66777154901375,0.0953610857939479,0.998031491301746,"Não Significativo"
"ENSMUSG00000020315.19",676.675825165211,0.333132624685841,0.222403588071195,1.49787432646635,0.134165905141843,0.998031491301746,"Não Significativo"
"ENSMUSG00000020321.17",1862.0576544618,0.302554987424148,0.224446606532218,1.34800428528964,0.177657004317912,0.998031491301746,"Não Significativo"
"ENSMUSG00000020326.8",489.36951916926,-0.174833107015204,0.360184358021999,-0.485398943961152,0.627393381328143,0.998031491301746,"Não Significativo"
"ENSMUSG00000020328.11",239.921979898851,0.132897009964066,0.361337343282497,0.367792071411136,0.713028281391463,0.998031491301746,"Não Significativo"
"ENSMUSG00000020329.13",230.131686517328,0.41109052891857,0.512764375146323,0.80171429382406,0.422718245539168,0.998031491301746,"Não Significativo"
"ENSMUSG00000020330.17",10.3325270858777,-0.665330856236716,1.31488356297446,-0.50599982764378,0.612856770661446,0.998031491301746,"Não Significativo"
"ENSMUSG00000020340.17",1001.33484557306,-0.551907600246618,0.31989015230729,-1.72530350267379,0.0844727910515104,0.998031491301746,"Não Significativo"
"ENSMUSG00000020346.17",490.892279331004,0.0309273240178854,0.391188216835197,0.0790599580633963,0.936984932615481,0.998031491301746,"Não Significativo"
"ENSMUSG00000020349.5",267.187107990451,0.224294036443646,0.253550157575025,0.884614068430536,0.37636481633368,0.998031491301746,"Não Significativo"
"ENSMUSG00000020358.18",2989.22068406336,-0.299352522765641,0.339303347048033,-0.882256321283101,0.377638210986329,0.998031491301746,"Não Significativo"
"ENSMUSG00000020359.14",141.142755590181,-0.496563238794359,0.445844383816401,-1.11375909805975,0.265382548383406,0.998031491301746,"Não Significativo"
"ENSMUSG00000020361.14",829.284483132043,-0.323602320221478,0.256272381537894,-1.26272803288258,0.206686935958263,0.998031491301746,"Não Significativo"
"ENSMUSG00000020362.14",191.335831142845,0.311271717105362,0.45967141654115,0.677161350269637,0.498303587087967,0.998031491301746,"Não Significativo"
"ENSMUSG00000020363.7",6.33148690082761,-2.45650367014237,2.34381187897785,-1.04808056148844,0.294601491363758,0.998031491301746,"Não Significativo"
"ENSMUSG00000020366.19",284.519436589882,0.302567487459882,0.382950420072517,0.790095718925148,0.429471869865018,0.998031491301746,"Não Significativo"
"ENSMUSG00000020368.16",956.416206856608,-0.756524712995714,0.921407216530408,-0.821053600865463,0.411615737557562,0.998031491301746,"Não Significativo"
"ENSMUSG00000020372.16",10434.7784562957,0.0270922934396079,0.289191848363724,0.0936827700811719,0.925361157558883,0.998031491301746,"Não Significativo"
"ENSMUSG00000020375.10",194.504406729709,0.377389929911845,0.434481064867217,0.868599256511169,0.385066361292593,0.998031491301746,"Não Significativo"
"ENSMUSG00000020376.18",39.1926719953756,-0.419899698503031,0.834118154469652,-0.50340553823578,0.614679178631672,0.998031491301746,"Não Significativo"
"ENSMUSG00000020380.17",287.601850534139,-0.242502303228281,0.309244921904826,-0.784175538710751,0.432937116235778,0.998031491301746,"Não Significativo"
"ENSMUSG00000020381.11",34.7433951995353,1.19709996568458,0.671632847586868,1.78237257154066,0.0746884952992436,0.998031491301746,"Não Significativo"
"ENSMUSG00000020385.17",371.756414229469,-0.052190735753959,0.341776474543824,-0.152704295471533,0.878631473201155,0.998031491301746,"Não Significativo"
"ENSMUSG00000020386.6",416.573444256891,0.0257391518521153,0.26411157166838,0.0974556006369668,0.922364591891467,0.998031491301746,"Não Significativo"
"ENSMUSG00000020387.16",179.058642965926,-0.205237482709604,0.366887749276449,-0.559401296757277,0.575887876578401,0.998031491301746,"Não Significativo"
"ENSMUSG00000020388.13",381.34764786095,-0.238501720820527,0.73613808116183,-0.323990467174453,0.745945251404116,0.998031491301746,"Não Significativo"
"ENSMUSG00000020389.20",21.0497256641543,-1.16727967157638,1.11652297900943,-1.04545960407548,0.295810601358542,0.998031491301746,"Não Significativo"
"ENSMUSG00000020390.13",873.469272288465,0.373282144898921,0.310201729733768,1.20335288013801,0.228839793834595,0.998031491301746,"Não Significativo"
"ENSMUSG00000020392.9",764.900583726868,-0.00198914544050771,0.187096665093662,-0.0106316456229293,0.9915173339038,0.999176611524697,"Não Significativo"
"ENSMUSG00000020393.17",58.3494464468882,-0.380096984576789,0.589366632715969,-0.644924506202861,0.518976109852193,0.998031491301746,"Não Significativo"
"ENSMUSG00000020395.14",1322.39494188192,-0.17547545975122,0.414331766540797,-0.423514376453058,0.671920011718494,0.998031491301746,"Não Significativo"
"ENSMUSG00000020396.9",64.8143849479829,-0.0694330096074132,0.63549798635371,-0.109257639045874,0.912998144536537,0.998031491301746,"Não Significativo"
"ENSMUSG00000020397.16",81.2112691773722,0.26988224662543,0.676408957185344,0.398992715514083,0.689898571733838,0.998031491301746,"Não Significativo"
"ENSMUSG00000020399.15",13.3510648330193,-2.86732828633992,1.35374872405973,-2.11806536573578,0.0341695322194938,0.970246558722387,"Não Significativo"
"ENSMUSG00000020400.18",736.454947149507,-0.362021574604331,0.249292711354514,-1.45219478193852,0.146447453186789,0.998031491301746,"Não Significativo"
"ENSMUSG00000020401.7",8.8245275675261,-2.17424530987513,1.96931698374761,-1.10406060975391,0.269566846785642,0.998031491301746,"Não Significativo"
"ENSMUSG00000020402.12",619.057827948459,-0.571556986599704,0.245567773941771,-2.3274918260864,0.0199391035338101,0.821438776094253,"Não Significativo"
"ENSMUSG00000020409.11",681.07343371008,-0.12402728949648,0.243135060106283,-0.510116843873784,0.609969605314079,0.998031491301746,"Não Significativo"
"ENSMUSG00000020412.17",210.73972342281,-0.0531658776806616,0.351749802359579,-0.151146858716106,0.879859869163333,0.998031491301746,"Não Significativo"
"ENSMUSG00000020413.12",47.4030028761535,1.15357303161905,0.958121556175427,1.20399444536434,0.228591725470816,0.998031491301746,"Não Significativo"
"ENSMUSG00000020415.17",460.60643845807,-0.0390919280076702,0.231681162945525,-0.168731577097884,0.866007779947821,0.998031491301746,"Não Significativo"
"ENSMUSG00000020420.9",45.0928204046147,0.331062554285144,0.727159944390971,0.455281615604423,0.648906650685285,0.998031491301746,"Não Significativo"
"ENSMUSG00000020423.7",1698.0377575702,-0.167204362610431,0.216443427973796,-0.772508383256033,0.439813383635263,0.998031491301746,"Não Significativo"
"ENSMUSG00000020424.4",297.4399531922,-0.086036427200564,0.340614674282579,-0.252591663532344,0.800583772706974,0.998031491301746,"Não Significativo"
"ENSMUSG00000020430.13",656.523915288207,0.107139133633166,0.222751029239684,0.480981542482042,0.630529616971699,0.998031491301746,"Não Significativo"
"ENSMUSG00000020432.13",203.51908479726,0.117840294458619,0.324801060487607,0.362807603773558,0.716748611374499,0.998031491301746,"Não Significativo"
"ENSMUSG00000020437.13",1238.14250663456,-0.368410833092584,0.294834125510298,-1.24955288827214,0.211462922074563,0.998031491301746,"Não Significativo"
"ENSMUSG00000020439.18",6.04741267467618,1.30304595311806,2.1612110985631,0.602923959618936,0.546559276058453,0.998031491301746,"Não Significativo"
"ENSMUSG00000020440.14",742.248963904266,0.127363744345959,0.237857863236464,0.535461567731907,0.592330726356143,0.998031491301746,"Não Significativo"
"ENSMUSG00000020441.7",211.243034390823,0.462649660783814,0.404560597700019,1.14358556768513,0.252795549795817,0.998031491301746,"Não Significativo"
"ENSMUSG00000020444.21",370.005226764006,0.161980681171718,0.257720707703238,0.628512480100112,0.529668273668,0.998031491301746,"Não Significativo"
"ENSMUSG00000020448.17",147.809717047502,-0.706872881896804,0.602771946876735,-1.17270368264394,0.240914654120375,0.998031491301746,"Não Significativo"
"ENSMUSG00000020451.18",344.592221081871,0.545155640092741,0.392168411995866,1.39010594279706,0.164496708964666,0.998031491301746,"Não Significativo"
"ENSMUSG00000020453.18",139.301738433198,0.183589899649849,0.349465024089585,0.525345562486922,0.59934298925712,0.998031491301746,"Não Significativo"
"ENSMUSG00000020454.18",173.44421827187,-0.733541477070826,0.75763703288857,-0.968196438701158,0.332946273170196,0.998031491301746,"Não Significativo"
"ENSMUSG00000020455.17",375.431942808074,0.160002322149945,0.284526043342461,0.562346842736513,0.573879728927677,0.998031491301746,"Não Significativo"
"ENSMUSG00000020456.18",963.114675177114,-0.143548666230554,0.291385834223825,-0.49264119723915,0.622266133374033,0.998031491301746,"Não Significativo"
"ENSMUSG00000020457.14",732.97605899225,0.0633971118144821,0.243981874685417,0.259843530984522,0.7949844710452,0.998031491301746,"Não Significativo"
"ENSMUSG00000020458.17",76.9697689225068,0.899936737167813,0.473261015203557,1.90156532707588,0.0572280044627902,0.998031491301746,"Não Significativo"
"ENSMUSG00000020459.15",170.095261630306,-0.28727475870797,0.266405977630107,-1.07833450759442,0.280884502676401,0.998031491301746,"Não Significativo"
"ENSMUSG00000020460.16",10322.7353561274,0.0887245828300863,0.150501173107308,0.589527516618261,0.555507458983014,0.998031491301746,"Não Significativo"
"ENSMUSG00000020462.15",118.513068900175,0.280203162867075,0.449479423742462,0.623394860957245,0.533025074223126,0.998031491301746,"Não Significativo"
"ENSMUSG00000020463.16",635.480825130483,-0.268061606788246,0.441268885705338,-0.60747905749069,0.543533036788406,0.998031491301746,"Não Significativo"
"ENSMUSG00000020464.16",160.894148932893,-0.46414655185173,0.535194073762982,-0.867249049654619,0.385805566487194,0.998031491301746,"Não Significativo"
"ENSMUSG00000020471.12",433.571592006611,0.0661588627946726,0.243331738618057,0.27188751936104,0.785708507982866,0.998031491301746,"Não Significativo"
"ENSMUSG00000020472.15",169.940395086118,-0.933326939941301,0.47142468085506,-1.97980075682175,0.0477259213150554,0.998031491301746,"Não Significativo"
"ENSMUSG00000020474.12",155.903686245871,-1.32843981820964,0.502489823526213,-2.64371486946211,0.0082001700561044,0.6905092492274,"Não Significativo"
"ENSMUSG00000020476.15",1703.46258878876,-0.083034857402837,0.194185248808273,-0.427606411467539,0.668937697279594,0.998031491301746,"Não Significativo"
"ENSMUSG00000020477.11",524.973521744212,-0.0469501373148755,0.360055491976305,-0.130396948140331,0.896252381007798,0.998031491301746,"Não Significativo"
"ENSMUSG00000020482.5",113.219641376723,-0.345144250366257,0.646780853736361,-0.53363399422294,0.593594784151049,0.998031491301746,"Não Significativo"
"ENSMUSG00000020483.15",77.295793613496,-0.259495028099975,0.507785361491628,-0.511032904410053,0.609328016436748,0.998031491301746,"Não Significativo"
"ENSMUSG00000020484.20",617.480066830523,0.0122442349542995,0.245914832606534,0.049790550754986,0.960289296749979,0.998031491301746,"Não Significativo"
"ENSMUSG00000020485.15",1434.05020320153,0.129116717347738,0.23079364809113,0.559446581028761,0.575856978597463,0.998031491301746,"Não Significativo"
"ENSMUSG00000020486.20",12.486767350333,0.874386831344293,1.39225103987518,0.628038195915219,0.529978918543319,0.998031491301746,"Não Significativo"
"ENSMUSG00000020491.16",52.1739364025622,-0.50472368617856,0.841386355649311,-0.599871489226917,0.548591884704578,0.998031491301746,"Não Significativo"
"ENSMUSG00000020492.12",59.3314628599012,-0.158774658547943,0.625845939389684,-0.25369607527178,0.79973036636668,0.998031491301746,"Não Significativo"
"ENSMUSG00000020495.14",122.619591369913,-0.296980551015109,0.384126647261431,-0.773131864535784,0.439444344790413,0.998031491301746,"Não Significativo"
"ENSMUSG00000020496.11",301.156583200003,0.703902984760297,0.494293426949909,1.42405896251505,0.154429404492415,0.998031491301746,"Não Significativo"
"ENSMUSG00000020513.16",46.0694269557872,0.951571045566157,0.739664340336009,1.28649036282307,0.198271980035095,0.998031491301746,"Não Significativo"
"ENSMUSG00000020514.9",190.636665792939,0.610618198721714,0.360074285854233,1.6958117330514,0.0899215397623757,0.998031491301746,"Não Significativo"
"ENSMUSG00000020515.14",666.961251820416,-0.138223145702936,0.275363354317222,-0.501966378371833,0.615691171488165,0.998031491301746,"Não Significativo"
"ENSMUSG00000020516.16",256.443144457409,0.019291981320967,0.469730048084263,0.0410703581762483,0.967239805405826,0.998031491301746,"Não Significativo"
"ENSMUSG00000020519.6",43.8123965799045,0.224460286824137,0.618628543642938,0.362835321988782,0.716727904231218,0.998031491301746,"Não Significativo"
"ENSMUSG00000020520.15",506.765504153243,0.187499341545297,0.379148130369926,0.494527933877343,0.620933383524622,0.998031491301746,"Não Significativo"
"ENSMUSG00000020521.8",137.875269540619,-0.144986194717595,0.523573977177625,-0.276916350004936,0.78184433786082,0.998031491301746,"Não Significativo"
"ENSMUSG00000020522.14",227.554437127152,0.19244728135866,0.339495690725348,0.566862221277353,0.570807793013092,0.998031491301746,"Não Significativo"
"ENSMUSG00000020523.15",458.448840041492,0.127395907531903,0.238988122961611,0.533063760462971,0.593989444100693,0.998031491301746,"Não Significativo"
"ENSMUSG00000020525.18",78.4940186335487,-0.299638273199645,0.642101031975711,-0.46665284476755,0.640748272327366,0.998031491301746,"Não Significativo"
"ENSMUSG00000020526.13",106.116604856822,0.386429434489825,0.412550360689982,0.936684272541976,0.348920988613999,0.998031491301746,"Não Significativo"
"ENSMUSG00000020527.15",29.2361136518577,-0.562541532241989,1.22814267154901,-0.458042493981971,0.6469219121967,0.998031491301746,"Não Significativo"
"ENSMUSG00000020528.15",206.379966845577,-0.0222727903877211,0.330559141175767,-0.0673791392018352,0.946279875947861,0.998031491301746,"Não Significativo"
"ENSMUSG00000020530.15",875.975654178872,-0.0547376835134211,0.325317871227583,-0.168259073216202,0.866379469609431,0.998031491301746,"Não Significativo"
"ENSMUSG00000020532.19",49.4132599776551,-0.170429539128143,0.811877161588041,-0.209920351491081,0.833729837922272,0.998031491301746,"Não Significativo"
"ENSMUSG00000020534.15",89.7747448757622,0.603027415312929,0.627050515559882,0.961688732166175,0.336205984116213,0.998031491301746,"Não Significativo"
"ENSMUSG00000020536.13",158.614147905816,0.246112177337971,0.520853744623642,0.472516862705493,0.636557908398627,0.998031491301746,"Não Significativo"
"ENSMUSG00000020537.10",351.96539693533,0.160906508856244,0.331762750246937,0.485004747327657,0.627672977992849,0.998031491301746,"Não Significativo"
"ENSMUSG00000020538.16",494.865652635736,-0.516064622622125,0.388611541697962,-1.32797039523655,0.184187887228673,0.998031491301746,"Não Significativo"
"ENSMUSG00000020541.13",10.7481276927087,0.582234283126852,1.25477230081117,0.46401588778335,0.642636362785987,0.998031491301746,"Não Significativo"
"ENSMUSG00000020544.15",85.3065810674627,0.0818042828221311,0.458895597856717,0.178263385406615,0.858516132424367,0.998031491301746,"Não Significativo"
"ENSMUSG00000020546.15",20.8751494070091,-2.50684976975556,1.32657740383625,-1.88971240012542,0.0587964347706262,0.998031491301746,"Não Significativo"
"ENSMUSG00000020547.6",1318.11277636506,0.129223455000522,0.233154304833549,0.554240056141258,0.579414568252712,0.998031491301746,"Não Significativo"
"ENSMUSG00000020549.15",255.381161446181,0.149855603963942,0.412244819442426,0.363511187761259,0.716223057076667,0.998031491301746,"Não Significativo"
"ENSMUSG00000020553.9",59.8535760228558,0.732966323733174,0.638120097317731,1.14863381801344,0.250707006198018,0.998031491301746,"Não Significativo"
"ENSMUSG00000020561.9",262.845780616602,0.263905199490357,0.45480993369669,0.580253815798037,0.561743467204039,0.998031491301746,"Não Significativo"
"ENSMUSG00000020564.18",244.261142651998,0.196495666660681,0.496966872514194,0.395389869080397,0.692555184564818,0.998031491301746,"Não Significativo"
"ENSMUSG00000020570.16",225.338372016421,-0.56950580766299,0.351369765720952,-1.62081619770119,0.105057063607331,0.998031491301746,"Não Significativo"
"ENSMUSG00000020571.14",1195.12144416413,0.0178105552614172,0.223041188409654,0.0798532118144251,0.936354002498993,0.998031491301746,"Não Significativo"
"ENSMUSG00000020572.9",158.406329157637,-0.0670752963824627,0.3801065772642,-0.176464445485879,0.859929078720495,0.998031491301746,"Não Significativo"
